endpoint,CV_AUC_mean,CV_AUC_std,Held_out_TP,Held_out_TN,Held_out_FP,Held_out_FN,Held_out_BA,Held_out_AUC,Held_out_MCC,Held_out_AUCPR,Held_out_Specificity,Held_out_Sensitivity,CV_R2_mean,CV_R2_std,Held_out_R2,Held_out_RMSE,Held_out_median_fold_error,Held_out_perc_2_fold,Held_out_perc_3_fold,Held_out_perc_5_fold
TOX21_MMP_ratio_up,0.8650992878089653,0.08066093839218794,0.0,189.0,4.0,7.0,0.4896373056994819,0.6661732050333087,-0.027206478089547157,0.10125355865670972,0.9792746113989638,0.0,,,,,,,,
ATG_LXRa_TRANS_up,0.6027147623019183,0.16481147101293603,0.0,132.0,5.0,5.0,0.48175182481751827,0.5328467153284672,-0.0364963503649635,0.04439065291564276,0.9635036496350365,0.0,,,,,,,,
TOX21_AR_LUC_MDAKB2_Antagonist2,0.8115691169632306,0.031407419969888536,37.0,303.0,40.0,36.0,0.6951156196333719,0.8070609848636128,0.38219527311190016,0.5244878358114079,0.8833819241982507,0.5068493150684932,,,,,,,,
BSK_LPS_IL8_down,0.6718585677888005,0.05352564636569918,6.0,47.0,8.0,10.0,0.6147727272727272,0.6863636363636364,0.24105080584853444,0.3792818192274714,0.8545454545454545,0.375,,,,,,,,
BSK_hDFCGF_MCSF_down,0.7240003318400532,0.04276972947356476,7.0,46.0,7.0,11.0,0.6284067085953878,0.6960167714884697,0.2807956989986053,0.4812691356020923,0.8679245283018868,0.3888888888888889,,,,,,,,
TOX21_AutoFluor_HEK293_Cell_blue,0.7756580759394058,0.12096375181627554,1.0,488.0,0.0,4.0,0.6,0.8405737704918033,0.4453919439548019,0.4510215053763441,1.0,0.2,,,,,,,,
OT_ER_ERaERa_1440,0.8488721804511277,0.10904812818464542,8.0,61.0,11.0,0.0,0.9236111111111112,0.9756944444444444,0.5972647203701474,0.867559523809524,0.8472222222222222,1.0,,,,,,,,
TOX21_PPARd_BLA_Agonist_viability,0.809550353207802,0.026982912357673527,30.0,308.0,61.0,17.0,0.7364931096119471,0.8148244248399931,0.36219981391508455,0.4606713816672173,0.8346883468834688,0.6382978723404256,,,,,,,,
ATG_FXR_TRANS_up,0.7104858987427795,0.11495378660160777,0.0,133.0,3.0,6.0,0.4889705882352941,0.8321078431372548,-0.030857404831324504,0.12447886965769155,0.9779411764705882,0.0,,,,,,,,
ATG_Myc_CIS_up,0.697759696366644,0.07315472644290195,1.0,131.0,3.0,7.0,0.5513059701492538,0.564365671641791,0.1429966138802745,0.1879020735851525,0.9776119402985075,0.125,,,,,,,,
ATG_CAR_TRANS_dn,0.7144954128440366,0.1347052070398025,0.0,133.0,4.0,5.0,0.4854014598540146,0.8306569343065694,-0.032524840168246125,0.13165384503730368,0.9708029197080292,0.0,,,,,,,,
ATG_p53_CIS_dn,0.7206878306878307,0.03796698828543688,8.0,95.0,28.0,11.0,0.5967051775780916,0.6730851519041505,0.1513578310202751,0.23647275904885418,0.7723577235772358,0.42105263157894735,,,,,,,,
APR_HepG2_CellCycleArrest_24h_dn,0.6046004434162329,0.11988768786156173,5.0,32.0,16.0,5.0,0.5833333333333333,0.6145833333333334,0.1309962486486432,0.23106318015373745,0.6666666666666666,0.5,,,,,,,,
BSK_LPS_PGE2_up,0.809034833091437,0.06386554832747714,0.0,66.0,0.0,5.0,0.5,0.8272727272727273,0.0,0.25156510156510153,1.0,0.0,,,,,,,,
CEETOX_H295R_11DCORT_dn,0.544793388429752,0.12917796875964563,4.0,6.0,8.0,9.0,0.36813186813186816,0.4065934065934066,-0.26519741765271837,0.5366194331983806,0.42857142857142855,0.3076923076923077,,,,,,,,
BSK_BE3C_uPA_down,0.5737002775208142,0.12134144827763695,7.0,49.0,10.0,5.0,0.7069209039548023,0.8206214689265536,0.363437428449745,0.5218948380429617,0.8305084745762712,0.5833333333333334,,,,,,,,
TOX21_GR_BLA_Agonist_ch1,0.7885301114256489,0.07245361993911864,8.0,460.0,12.0,13.0,0.6777643260694108,0.8719733656174334,0.36392315159687727,0.4193216866308472,0.9745762711864406,0.38095238095238093,,,,,,,,
APR_HepG2_p53Act_72h_up,0.5811327561327562,0.08828838972485413,4.0,29.0,16.0,9.0,0.4760683760683761,0.43589743589743596,-0.041992651928812436,0.3374642266384553,0.6444444444444445,0.3076923076923077,,,,,,,,
OT_ERa_EREGFP_0120,0.858491196114147,0.07702664615648414,4.0,72.0,5.0,6.0,0.6675324675324675,0.712987012987013,0.3509181145844756,0.47696328062181714,0.935064935064935,0.4,,,,,,,,
APR_HepG2_StressKinase_72h_up,0.6344593495934959,0.11901410335839245,2.0,35.0,16.0,5.0,0.48599439775910364,0.5378151260504203,-0.01972421118046462,0.15125036877209655,0.6862745098039216,0.2857142857142857,,,,,,,,
ATG_PXR_TRANS_up,0.7370139049885884,0.03671702869333515,24.0,81.0,17.0,20.0,0.6859925788497216,0.7713358070500927,0.3795879109215987,0.5429271939431299,0.826530612244898,0.5454545454545454,,,,,,,,
ATG_RXRb_TRANS_dn,0.4862065610230747,0.09388053231710394,0.0,137.0,0.0,5.0,0.5,0.35036496350364965,0.0,0.030909313290625556,1.0,0.0,,,,,,,,
TOX21_NFkB_BLA_agonist_ratio,0.714177181913775,0.07263734920455371,7.0,372.0,24.0,13.0,0.6446969696969698,0.7356060606060606,0.23574408829219448,0.2601855080786328,0.9393939393939394,0.35,,,,,,,,
Tanguay_ZF_120hpf_YSE_up,0.6792216117216117,0.109007299481657,0.0,48.0,2.0,8.0,0.48,0.625,-0.07559289460184544,0.24393090569561157,0.96,0.0,,,,,,,,
BSK_hDFCGF_SRB_down,0.7006364931364931,0.12348379490570695,5.0,47.0,9.0,10.0,0.5863095238095238,0.6821428571428572,0.1771034060146992,0.3371659509986003,0.8392857142857143,0.3333333333333333,,,,,,,,
ATG_NRF1_CIS_dn,0.6561111111111112,0.051266155452553315,0.0,124.0,8.0,10.0,0.4696969696969697,0.646969696969697,-0.0672520657209566,0.11559133072736871,0.9393939393939394,0.0,,,,,,,,
BSK_KF3CT_TIMP2_down,0.6342760942760942,0.06138007428334269,4.0,55.0,2.0,10.0,0.62531328320802,0.7380952380952381,0.35850584976526956,0.5203954748403153,0.9649122807017544,0.2857142857142857,,,,,,,,
BSK_hDFCGF_CollagenIII_down,0.6668270265423242,0.05702708996350622,11.0,32.0,18.0,10.0,0.5819047619047619,0.6504761904761904,0.15209332460215674,0.4693773368625585,0.64,0.5238095238095238,,,,,,,,
BSK_hDFCGF_EGFR_down,0.5395283018867925,0.20255753091992998,0.0,64.0,2.0,5.0,0.48484848484848486,0.5575757575757576,-0.04686012975962777,0.10736632938531125,0.9696969696969697,0.0,,,,,,,,
ATG_ERa_TRANS_up,0.7426246199906358,0.022184622608739542,26.0,82.0,23.0,11.0,0.7418275418275418,0.8002574002574003,0.4465722723406625,0.6383794114092083,0.780952380952381,0.7027027027027027,,,,,,,,
BSK_3C_TissueFactor_down,0.7053360528360528,0.12254883430393815,6.0,44.0,12.0,9.0,0.5928571428571429,0.6488095238095237,0.17426523969111046,0.32437067515868845,0.7857142857142857,0.4,,,,,,,,
ATG_PPRE_CIS_up,0.7534351638699464,0.04745330465488313,17.0,87.0,27.0,11.0,0.6851503759398496,0.7290100250626567,0.3186006511849645,0.5147083611141756,0.7631578947368421,0.6071428571428571,,,,,,,,
NVS_NR_mERa,0.7132166422287389,0.07132861274609732,6.0,34.0,6.0,7.0,0.6557692307692308,0.8,0.3202807164595379,0.6594964097258567,0.85,0.46153846153846156,,,,,,,,
TOX21_ELG1_LUC_Agonist,0.6975902806870549,0.1208874759981905,3.0,193.0,1.0,3.0,0.7474226804123711,0.890893470790378,0.6029592498108506,0.6688988095238094,0.9948453608247423,0.5,,,,,,,,
BSK_3C_MIG_down,0.7260204081632653,0.0603199176464485,3.0,56.0,6.0,6.0,0.6182795698924731,0.6935483870967741,0.23655913978494625,0.42602624021314905,0.9032258064516129,0.3333333333333333,,,,,,,,
CEETOX_H295R_OHPREG_up,0.8156666666666667,0.15294734024784118,3.0,16.0,3.0,3.0,0.6710526315789473,0.736842105263158,0.34210526315789475,0.5638888888888889,0.8421052631578947,0.5,,,,,,,,
BSK_KF3CT_TGFb1_down,0.6708915239350022,0.07765720473477865,7.0,54.0,3.0,7.0,0.7236842105263157,0.8408521303258145,0.5116840186520556,0.5993587521215382,0.9473684210526315,0.5,,,,,,,,
ATG_GRE_CIS_dn,0.7379081573785624,0.10408973090657357,1.0,128.0,6.0,7.0,0.5401119402985075,0.8097014925373134,0.08544470492257002,0.18828126155755723,0.9552238805970149,0.125,,,,,,,,
TOX21_FXR_BLA_antagonist_ratio,0.7806578297181529,0.044300355120770275,44.0,302.0,48.0,22.0,0.7647619047619048,0.8167532467532468,0.4661493292911391,0.5054607541694637,0.8628571428571429,0.6666666666666666,,,,,,,,
ATG_E2F_CIS_dn,0.4891256602724493,0.0771931086872346,1.0,136.0,1.0,4.0,0.5963503649635037,0.5357664233576642,0.3014044290031784,0.2479386845039019,0.9927007299270073,0.2,,,,,,,,
ATG_TGFb_CIS_up,0.548756371049949,0.07455589199682655,0.0,125.0,11.0,6.0,0.45955882352941174,0.5649509803921569,-0.06086489340510003,0.05316786815168801,0.9191176470588235,0.0,,,,,,,,
TOX21_PPARg_BLA_antagonist_viability,0.746087912087912,0.10990047423651518,2.0,403.0,4.0,7.0,0.6061971061971062,0.7431067431067432,0.2591752845998976,0.28490909335030346,0.9901719901719902,0.2222222222222222,,,,,,,,
Tanguay_ZF_120hpf_MORT_up,0.6583536585365855,0.1884810838699723,1.0,46.0,5.0,6.0,0.5224089635854342,0.7114845938375349,0.04794116435310797,0.24999999999999997,0.9019607843137255,0.14285714285714285,,,,,,,,
TOX21_VDR_BLA_agonist_ratio,0.6361818795861349,0.21613798984085336,0.0,412.0,0.0,4.0,0.5,0.8455703883495146,0.0,0.15024889261269475,1.0,0.0,,,,,,,,
ATG_PPARg_TRANS_up,0.766282110945644,0.06201326948411438,22.0,79.0,21.0,20.0,0.6569047619047619,0.7416666666666667,0.3117015342602151,0.5215951638403099,0.79,0.5238095238095238,,,,,,,,
APR_HepG2_MicrotubuleCSK_72h_up,0.8330731707317073,0.08062742509576298,1.0,44.0,7.0,5.0,0.5147058823529412,0.6928104575163399,0.02598595982532139,0.21234574300612039,0.8627450980392157,0.16666666666666666,,,,,,,,
NVS_NR_bER,0.7822151532677849,0.11756903372020125,7.0,37.0,12.0,3.0,0.7275510204081632,0.8673469387755102,0.36542649037953767,0.660345238095238,0.7551020408163265,0.7,,,,,,,,
BSK_hDFCGF_MMP1_down,0.5996750109793588,0.08309775089763381,5.0,52.0,6.0,8.0,0.6405835543766578,0.7122015915119364,0.3005233492055679,0.5188355774566132,0.896551724137931,0.38461538461538464,,,,,,,,
OT_ERa_EREGFP_0480,0.7716627634660422,0.08866747603878061,4.0,61.0,15.0,6.0,0.6013157894736842,0.5868421052631579,0.15656681714484658,0.47643267749107954,0.8026315789473685,0.4,,,,,,,,
ATG_TA_CIS_up,0.6289579980271014,0.030906034435011845,4.0,121.0,8.0,9.0,0.6228384019081694,0.7346451997614789,0.25472313171052535,0.28564747736478613,0.937984496124031,0.3076923076923077,,,,,,,,
ATG_E_Box_CIS_up,0.6291743119266056,0.13101277203191003,0.0,136.0,0.0,6.0,0.5,0.5906862745098039,0.0,0.28409993805214395,1.0,0.0,,,,,,,,
TOX21_ERa_BLA_Agonist_ch2,0.7064043477079551,0.04664681344986652,16.0,386.0,74.0,17.0,0.6619894598155468,0.6298089591567854,0.2095940071391977,0.3880266157337613,0.8391304347826087,0.48484848484848486,,,,,,,,
TOX21_HSE_BLA_agonist_viability,0.7569796399919099,0.10812698411736803,4.0,398.0,9.0,5.0,0.7111657111657111,0.7354627354627354,0.35314060372408124,0.2677502581582964,0.9778869778869779,0.4444444444444444,,,,,,,,
TOX21_FXR_BLA_agonist_ch2,0.6767409492117435,0.07671130006439067,5.0,392.0,9.0,10.0,0.6554447215295095,0.7366583541147131,0.3214006467236037,0.2814759480247506,0.9775561097256857,0.3333333333333333,,,,,,,,
NHEERL_ZF_144hpf_TERATOSCORE_up,0.706686507936508,0.0733307028147736,18.0,4.0,7.0,8.0,0.5279720279720279,0.6363636363636364,0.05462309935991351,0.8353253925218366,0.36363636363636365,0.6923076923076923,,,,,,,,
BSK_BE3C_IL1a_down,0.6608603145235893,0.0529178207068336,6.0,48.0,11.0,6.0,0.6567796610169492,0.6807909604519774,0.2753689730916157,0.5202789239084438,0.8135593220338984,0.5,,,,,,,,
ATG_C_EBP_CIS_up,0.7442971116072201,0.025941955832750694,4.0,110.0,19.0,9.0,0.5802027429934407,0.6511627906976745,0.12555914508725524,0.16397588538667227,0.8527131782945736,0.3076923076923077,,,,,,,,
ATG_AP_2_CIS_dn,0.7301512322628828,0.08409062583476326,3.0,123.0,6.0,10.0,0.592128801431127,0.7054263565891473,0.21809458006025634,0.31256198993163115,0.9534883720930233,0.23076923076923078,,,,,,,,
Tanguay_ZF_120hpf_PE_up,0.5601190476190476,0.0686503165682898,2.0,45.0,5.0,6.0,0.575,0.565,0.15877683720748895,0.1957919360688447,0.9,0.25,,,,,,,,
ATG_NF_kB_CIS_up,0.6546365524402907,0.08060265300727429,1.0,131.0,4.0,6.0,0.5566137566137566,0.6656084656084656,0.1329911029093932,0.14251928196027575,0.9703703703703703,0.14285714285714285,,,,,,,,
BSK_BE3C_HLADR_down,0.6423660195785631,0.03814700866782413,8.0,38.0,15.0,10.0,0.5807127882599581,0.6855345911949686,0.150058982316867,0.4393841075389978,0.7169811320754716,0.4444444444444444,,,,,,,,
ATG_XTT_Cytotoxicity_up,0.6737779214249803,0.06988716617906532,9.0,95.0,10.0,7.0,0.7336309523809523,0.7529761904761904,0.4350489547190214,0.5775796362916844,0.9047619047619048,0.5625,,,,,,,,
ATG_p53_CIS_up,0.5422602168473728,0.11242868870698677,1.0,130.0,7.0,4.0,0.5744525547445255,0.67007299270073,0.11903029045023446,0.09235028589601305,0.948905109489051,0.2,,,,,,,,
TOX21_p53_BLA_p3_ch2,0.7198174537564073,0.031075893335891124,24.0,357.0,83.0,29.0,0.6320969125214408,0.7159519725557462,0.1985186872078365,0.3163304546347673,0.8113636363636364,0.4528301886792453,,,,,,,,
CEETOX_H295R_ESTRADIOL_up,0.5930283224400872,0.14475947926923668,2.0,17.0,6.0,2.0,0.6195652173913043,0.6956521739130435,0.18604027516022806,0.47045454545454546,0.7391304347826086,0.5,,,,,,,,
BSK_KF3CT_ICAM1_down,0.6648726851851852,0.11133910347193458,4.0,46.0,14.0,7.0,0.5651515151515152,0.6681818181818182,0.10838078595979404,0.42315849701072084,0.7666666666666667,0.36363636363636365,,,,,,,,
BSK_4H_VCAM1_down,0.5816892028966334,0.0517515824910761,11.0,41.0,8.0,11.0,0.6683673469387755,0.7328385899814471,0.3517375808568015,0.5812951713087829,0.8367346938775511,0.5,,,,,,,,
OT_NURR1_NURR1RXRa_0480,0.5944632768361582,0.09971253293008009,2.0,67.0,7.0,10.0,0.536036036036036,0.6362612612612613,0.08158435300967126,0.22239634094901767,0.9054054054054054,0.16666666666666666,,,,,,,,
ATG_EGR_CIS_up,0.7218556514828595,0.027986195929369205,10.0,101.0,16.0,15.0,0.6316239316239316,0.7312820512820513,0.25924603410765734,0.4326438092557224,0.8632478632478633,0.4,,,,,,,,
APR_HepG2_CellCycleArrest_24h_up,0.744702842377261,0.16304818675334226,0.0,46.0,8.0,4.0,0.42592592592592593,0.3055555555555556,-0.10886621079036346,0.05948771698832334,0.8518518518518519,0.0,,,,,,,,
CEETOX_H295R_OHPROG_up,0.6475000000000001,0.04636809247747852,4.0,13.0,7.0,3.0,0.6107142857142858,0.5571428571428572,0.1974882866820799,0.3255850429763473,0.65,0.5714285714285714,,,,,,,,
BSK_BE3C_SRB_down,0.6517006802721088,0.0785745973411035,4.0,54.0,8.0,5.0,0.6577060931899641,0.7867383512544803,0.28001348031227413,0.5049386751903915,0.8709677419354839,0.4444444444444444,,,,,,,,
TOX21_ESRE_BLA_ratio,0.69599455058892,0.05977500420646714,5.0,389.0,8.0,14.0,0.6215033806177913,0.6535861063237438,0.29158569359661024,0.3187932296136397,0.9798488664987406,0.2631578947368421,,,,,,,,
ATG_PPARd_TRANS_up,0.7301515151515151,0.11568695291336945,0.0,136.0,2.0,4.0,0.4927536231884058,0.6802536231884057,-0.02034892318891199,0.10590018656716417,0.9855072463768116,0.0,,,,,,,,
BSK_3C_ICAM1_down,0.7085792031098153,0.07930075325233836,4.0,57.0,5.0,5.0,0.6818996415770608,0.7903225806451613,0.36379928315412186,0.5626405484601741,0.9193548387096774,0.4444444444444444,,,,,,,,
BSK_KF3CT_IL1a_down,0.7254033084467867,0.05518897303154609,4.0,53.0,4.0,10.0,0.6077694235588973,0.7982456140350878,0.27121376835141375,0.5439393653209442,0.9298245614035088,0.2857142857142857,,,,,,,,
OT_ER_ERbERb_0480,0.8191433128275234,0.060156431408082515,12.0,63.0,9.0,1.0,0.8990384615384616,0.9674145299145299,0.6660135164701082,0.8713797313797311,0.875,0.9230769230769231,,,,,,,,
BSK_4H_MCP1_down,0.6667053813395276,0.12075432041554045,9.0,43.0,9.0,10.0,0.6503036437246963,0.7570850202429149,0.3059171253822993,0.5402476382888531,0.8269230769230769,0.47368421052631576,,,,,,,,
BSK_KF3CT_MMP9_down,0.6941869918699187,0.043393161767742446,13.0,36.0,15.0,7.0,0.6779411764705883,0.75,0.3275618352489603,0.5706968258671702,0.7058823529411765,0.65,,,,,,,,
TOX21_MMP_viability,0.6481162981162981,0.07196745866273759,7.0,150.0,36.0,7.0,0.6532258064516129,0.7046850998463902,0.19032609952107454,0.28064623916319387,0.8064516129032258,0.5,,,,,,,,
APR_HepG2_CellLoss_72h_dn,0.6022358974358974,0.07303929467575938,20.0,17.0,16.0,5.0,0.6575757575757576,0.7539393939393939,0.3216501682442557,0.7554487912166146,0.5151515151515151,0.8,,,,,,,,
NVS_NR_hPPARa,0.5876190476190476,0.2004893547186612,1.0,14.0,5.0,3.0,0.4934210526315789,0.5131578947368421,-0.011357771260606365,0.21840659340659338,0.7368421052631579,0.25,,,,,,,,
ATG_CMV_CIS_dn,0.633956846755012,0.11322304006343988,0.0,135.0,1.0,6.0,0.4963235294117647,0.7120098039215687,-0.017688728441930625,0.16923862493715436,0.9926470588235294,0.0,,,,,,,,
TOX21_AR_BLA_Agonist_ratio,0.7550658800266371,0.02894438402360061,21.0,374.0,86.0,12.0,0.7247035573122529,0.7574440052700923,0.2724521805605143,0.47995444471763177,0.8130434782608695,0.6363636363636364,,,,,,,,
p_np,0.8381818284144886,0.01771742174978185,67.0,39.0,11.0,17.0,0.7888095238095238,0.8428571428571427,0.5664020760062315,0.8914605491998127,0.78,0.7976190476190477,,,,,,,,
General disorders and administration site conditions,0.6358837015519043,0.08464259083534,170.0,2.0,15.0,23.0,0.49923803718378545,0.6025601950624809,-0.0012835447675066352,0.9513133995578349,0.11764705882352941,0.8808290155440415,,,,,,,,
Eye disorders,0.6747762088902256,0.01212690121023712,85.0,47.0,26.0,52.0,0.6321367863213678,0.642935706429357,0.25211365163020355,0.7406429540760482,0.6438356164383562,0.6204379562043796,,,,,,,,
Metabolism and nutrition disorders,0.5919316554079586,0.03718272549500258,107.0,34.0,24.0,45.0,0.6450771324863884,0.6787658802177857,0.26780307284411886,0.8455926716764686,0.5862068965517241,0.7039473684210527,,,,,,,,
Ear and labyrinth disorders,0.5929523539421441,0.03330830787135353,50.0,71.0,36.0,53.0,0.5744941475365212,0.6415933218401234,0.1514616150317085,0.6178018890568939,0.6635514018691588,0.4854368932038835,,,,,,,,
"Respiratory, thoracic and mediastinal disorders",0.5626272325715383,0.04447198537480729,124.0,20.0,31.0,35.0,0.586015538290788,0.6297940559871748,0.167781226018461,0.8248690383520083,0.39215686274509803,0.779874213836478,,,,,,,,
"Congenital, familial and genetic disorders",0.5959050656797219,0.012207409431617198,17.0,125.0,43.0,25.0,0.5744047619047619,0.5810657596371882,0.13176156917368245,0.28227397855646696,0.7440476190476191,0.40476190476190477,,,,,,,,
Musculoskeletal and connective tissue disorders,0.6064215368584562,0.023239700915954137,91.0,40.0,18.0,61.0,0.6441696914700545,0.6817150635208711,0.2580273960436575,0.8574484913089139,0.6896551724137931,0.5986842105263158,,,,,,,,
Reproductive system and breast disorders,0.6798908983538791,0.037639812162554534,82.0,55.0,39.0,34.0,0.6460014673514307,0.7141415994130595,0.29382750621302406,0.7540290228610823,0.5851063829787234,0.7068965517241379,,,,,,,,
Nervous system disorders,0.6731026950957613,0.06296511549312098,181.0,1.0,12.0,16.0,0.49785240140570086,0.714174150722374,-0.0037947640773166934,0.9759019044489092,0.07692307692307693,0.9187817258883249,,,,,,,,
"Injury, poisoning and procedural complications",0.5787135278514588,0.03953172458540873,105.0,31.0,34.0,40.0,0.6005305039787798,0.6545358090185677,0.19648615783780796,0.8196264693015269,0.47692307692307695,0.7241379310344828,,,,,,,,
Hepatobiliary disorders,0.7060254654663676,0.04387396078831656,81.0,60.0,30.0,39.0,0.6708333333333334,0.7089814814814814,0.3387157580160166,0.7395535992497835,0.6666666666666666,0.675,,,,,,,,
"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6589299274670909,0.040741267583012906,32.0,124.0,28.0,26.0,0.6837568058076224,0.7313974591651543,0.3637374055297148,0.5311247724701639,0.8157894736842105,0.5517241379310345,,,,,,,,
Skin and subcutaneous tissue disorders,0.5362209307468443,0.051285200691698146,195.0,0.0,12.0,3.0,0.49242424242424243,0.7053872053872053,-0.02963694829829247,0.9751996945236913,0.0,0.9848484848484849,,,,,,,,
Infections and infestations,0.6324312593803059,0.04495499538233904,113.0,25.0,32.0,40.0,0.5885792913656691,0.6537094369911708,0.17041376089188778,0.8337945103882612,0.43859649122807015,0.738562091503268,,,,,,,,
Social circumstances,0.5628399242025512,0.0728268923960562,19.0,123.0,48.0,20.0,0.6032388663967612,0.6041385515069726,0.17226544147068285,0.30646397302735956,0.7192982456140351,0.48717948717948717,,,,,,,,
Renal and urinary disorders,0.644577522559475,0.036602431445737584,109.0,26.0,40.0,35.0,0.5754419191919191,0.6292087542087541,0.15429003792852444,0.7893486873345072,0.3939393939393939,0.7569444444444444,,,,,,,,
"Pregnancy, puerperium and perinatal conditions",0.623517371861025,0.037075398475483995,5.0,175.0,16.0,14.0,0.5896941306144944,0.6902728024249104,0.1715327123860384,0.27465356646236394,0.9162303664921466,0.2631578947368421,,,,,,,,
Endocrine disorders,0.6892132821376422,0.037949587971789656,29.0,126.0,32.0,23.0,0.6775803310613437,0.7310126582278481,0.3376735320470523,0.5726571339517044,0.7974683544303798,0.5576923076923077,,,,,,,,
Surgical and medical procedures,0.566969959617847,0.02936392752160083,13.0,135.0,43.0,19.0,0.5823384831460674,0.5948033707865168,0.13383308040856168,0.2173053195713326,0.7584269662921348,0.40625,,,,,,,,
Vascular disorders,0.669866278249737,0.04612345922849711,117.0,18.0,26.0,49.0,0.5569550930996714,0.580093099671413,0.09945749667839605,0.8292496655329257,0.4090909090909091,0.7048192771084337,,,,,,,,
Blood and lymphatic system disorders,0.6922376641224646,0.054391271687215054,96.0,33.0,36.0,45.0,0.5795559666975023,0.6547435502107103,0.15466875428604124,0.7853419337370671,0.4782608695652174,0.6808510638297872,,,,,,,,
Cardiac disorders,0.6906817681067585,0.032625412753333666,110.0,28.0,34.0,38.0,0.5974280732345248,0.6709895379250218,0.19146420737811493,0.83199928221191,0.45161290322580644,0.7432432432432432,,,,,,,,
Psychiatric disorders,0.5808361872642248,0.047438398851040356,108.0,27.0,30.0,45.0,0.5897832817337462,0.6758399266139206,0.16822975911192037,0.8441349552867303,0.47368421052631576,0.7058823529411765,,,,,,,,
Immune system disorders,0.616217306821162,0.05084831188253422,111.0,24.0,32.0,43.0,0.5746753246753247,0.6624536178107607,0.14169550358317307,0.8559534133295538,0.42857142857142855,0.7207792207792207,,,,,,,,
Investigations,0.6811620913140669,0.05889024554466267,135.0,12.0,23.0,40.0,0.5571428571428572,0.5624489795918367,0.09867673659324816,0.869581387700527,0.34285714285714286,0.7714285714285715,,,,,,,,
Gastrointestinal disorders,0.76141029477435,0.02799179539804019,172.0,4.0,13.0,21.0,0.5632429137458091,0.5812252362084731,0.10653421570305072,0.9307854704203139,0.23529411764705882,0.8911917098445595,,,,,,,,
NR-ER,0.6102487988796963,0.05218255826955406,24.0,264.0,61.0,34.0,0.6130503978779841,0.6533156498673741,0.19504740346332908,0.3862484408929883,0.8123076923076923,0.41379310344827586,,,,,,,,
SR-ARE,0.7102488445810244,0.018242172940098823,24.0,207.0,70.0,39.0,0.564122399862472,0.6369549022978626,0.11140852966421343,0.3450062597070027,0.7472924187725631,0.38095238095238093,,,,,,,,
SR-HSE,0.7070438285986613,0.04296692243930315,8.0,331.0,31.0,16.0,0.6238489871086557,0.7829189686924495,0.19846563587815855,0.25945800669419794,0.914364640883978,0.3333333333333333,,,,,,,,
NR-AR-LBD,0.7801161515895954,0.08529974497907565,15.0,377.0,10.0,7.0,0.827989194268264,0.8740897345548508,0.6177613566317928,0.630112419716507,0.9741602067183462,0.6818181818181818,,,,,,,,
NR-AhR,0.8407468174425545,0.053719458155465076,37.0,309.0,44.0,12.0,0.8152280742325259,0.8936231716482627,0.5142156043365634,0.6512297440443466,0.8753541076487252,0.7551020408163265,,,,,,,,
SR-ATAD5,0.7713863914873997,0.09009124501536969,4.0,409.0,5.0,14.0,0.605072463768116,0.8264895330112721,0.2940112145916955,0.3550422902900056,0.9879227053140096,0.2222222222222222,,,,,,,,
NR-AR,0.7567064699429968,0.0756624459213791,22.0,362.0,56.0,9.0,0.787853063744405,0.8269022997376139,0.38524373389277405,0.6533685539615173,0.8660287081339713,0.7096774193548387,,,,,,,,
SR-p53,0.812395882025716,0.03303869891163648,17.0,330.0,48.0,22.0,0.6544566544566545,0.7819834486501153,0.2479629604494601,0.30381687752639863,0.873015873015873,0.4358974358974359,,,,,,,,
NR-PPAR-gamma,0.7650830564784054,0.03817829417211345,4.0,372.0,5.0,8.0,0.6600353669319187,0.8359858532272325,0.36812406639039524,0.4195121423808193,0.986737400530504,0.3333333333333333,,,,,,,,
SR-MMP,0.861577130852341,0.0266205652770748,33.0,266.0,31.0,28.0,0.7183032510901364,0.8425235966219573,0.42841995290892637,0.5411810422753929,0.8956228956228957,0.5409836065573771,,,,,,,,
NR-ER-LBD,0.7412727052205892,0.05673606977116223,13.0,372.0,28.0,14.0,0.7057407407407408,0.668611111111111,0.33991990118335885,0.40385875023870427,0.93,0.48148148148148145,,,,,,,,
NR-Aromatase,0.8215702386941697,0.041474509658982014,12.0,323.0,12.0,13.0,0.722089552238806,0.769910447761194,0.45266328675154105,0.4339161390800212,0.9641791044776119,0.48,,,,,,,,
HIV_active,0.7389139123483821,0.12971968848946877,0.0,167.0,7.0,7.0,0.47988505747126436,0.31444991789819376,-0.040229885057471264,0.03145498362319403,0.9597701149425287,0.0,,,,,,,,
DILIst Classification ,0.6116090282647416,0.011414555242730235,84.0,26.0,39.0,29.0,0.5716814159292036,0.6458815520762424,0.14938210352134418,0.7667995747812391,0.4,0.7433628318584071,,,,,,,,
MRT_h,,,,,,,,,,,,,0.11479099147059298,0.04631555625106198,0.18367100390018876,0.5979494027743205,2.258113562843969,39.75903614457831,65.66265060240963,79.51807228915662
terminal_t1_per_2_h,,,,,,,,,,,,,0.12955194016857474,0.014451115401738641,0.1629404756129493,0.5985673257690177,2.411405521555501,37.8698224852071,63.31360946745562,82.84023668639054
human_CL_mL_per_min_per_kg,,,,,,,,,,,,,0.103815452952616,0.011049029079825374,0.2570077872314547,0.5944975130423509,2.1215261024911083,44.76744186046512,67.44186046511628,83.13953488372093
